root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,epoxy.items.cavity,epoxy.items.ct,epoxy.items.degas_machine_id,epoxy.items.epoxy_batch1,epoxy.items.epoxy_batch2,epoxy.items.epoxy_batch3,epoxy.items.epoxy_batch4,epoxy.items.epoxy_pressure1,epoxy.items.epoxy_pressure2,epoxy.items.station_id
wip_id,F9F23730CV31Y82AP,2022-09-06 08:44:56,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.83,8,383193,,,,15.95,16.12,LFDG_MEG3_OQC1_07_EPOXY
extrusion_id,EWB232505PYAC1253,2022-09-06 08:44:58,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.95,3,389725,,,,15.99,15.86,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730D931Y82AE,2022-09-06 08:45:06,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.21,5,383193,,,,17.25,17.19,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730CVZ1Y82AT,2022-09-06 08:45:07,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.55,5,383193,,,,22.37,22.47,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D961Y82AB,2022-09-06 08:45:11,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.08,3,389725,,,,23.20,23.45,LFDG_MEG3_OQC1_04_EPOXY
extrusion_id,EWB233244RAAB1259,2022-09-06 08:45:12,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.65,3,389725,,,,16.81,16.72,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730DC11Y82A7,2022-09-06 08:45:15,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.34,2,393827,,,,22.73,22.80,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730D2M1Y82AH,2022-09-06 08:45:17,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.85,8,383193,,,,21.35,21.32,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730DCW1Y82AC,2022-09-06 08:45:17,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.36,2,393827,,,,19.80,19.97,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730DA61Y82A8,2022-09-06 08:45:26,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.46,5,383193,,,,14.96,14.84,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730D9B1Y82A6,2022-09-06 08:45:27,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.43,3,389725,,,,19.60,19.74,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730CSM1Y82AE,2022-09-06 08:45:29,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.20,5,383193,,,,16.26,16.31,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730DC61Y82A2,2022-09-06 08:45:29,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.63,2,393827,,,,26.33,26.04,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730DF31Y82AW,2022-09-06 08:45:32,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.18,2,393827,,,,18.60,19.18,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730CTN1Y82AA,2022-09-06 08:45:37,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.80,8,383193,,,,15.92,16.10,LFDG_MEG3_OQC1_07_EPOXY
extrusion_id,EWB23250F0NAB1255,2022-09-06 08:45:39,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.93,3,389725,,,,16.04,15.91,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730CXN1Y82AY,2022-09-06 08:45:48,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.60,5,383193,,,,22.32,22.42,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D8W1Y82AQ,2022-09-06 08:45:49,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.24,5,383193,,,,17.05,16.99,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730CSW1Y82A5,2022-09-06 08:45:53,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.04,3,389725,,,,23.25,23.49,LFDG_MEG3_OQC1_04_EPOXY
extrusion_id,EWB232542U5AC1256,2022-09-06 08:45:54,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.63,3,389725,,,,16.92,16.84,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730DBN1Y82AP,2022-09-06 08:45:57,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.30,2,393827,,,,22.58,22.66,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730D3F1Y82AL,2022-09-06 08:45:58,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.85,8,383193,,,,21.26,21.23,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730DBY1Y82AD,2022-09-06 08:45:58,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.35,2,393827,,,,19.80,19.97,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730D8N1Y82AY,2022-09-06 08:46:08,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.43,5,383193,,,,14.87,14.74,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730CZH1Y82AX,2022-09-06 08:46:09,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.45,3,389725,,,,19.69,19.81,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730CY01Y82AH,2022-09-06 08:46:11,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.18,5,383193,,,,16.21,16.26,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730DBW1Y82AF,2022-09-06 08:46:11,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.65,2,393827,,,,26.28,25.99,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730D461Y82AS,2022-09-06 08:46:13,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.29,2,393827,,,,18.62,19.18,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730D001Y82AA,2022-09-06 08:46:18,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.83,8,383193,,,,15.92,16.10,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730D9W1Y82AM,2022-09-06 08:46:20,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.97,3,389725,,,,16.06,15.95,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730CTM1Y82AB,2022-09-06 08:46:28,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.53,5,383193,,,,22.26,22.37,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D9Z1Y82AJ,2022-09-06 08:46:31,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.24,5,383193,,,,16.99,16.93,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730D751Y82AJ,2022-09-06 08:46:35,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.62,3,389725,,,,16.92,16.56,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730DAL1Y82AU,2022-09-06 08:46:36,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.04,3,389725,,,,23.20,23.43,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730D381Y82AT,2022-09-06 08:46:39,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.34,2,393827,,,,19.77,19.93,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730DB01Y82AB,2022-09-06 08:46:39,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.34,2,393827,,,,22.63,22.70,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730D1C1Y82AV,2022-09-06 08:46:39,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.84,8,383193,,,,21.26,21.23,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730DAB1Y82A3,2022-09-06 08:46:49,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.42,5,383193,,,,14.85,14.73,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730CZS1Y82AN,2022-09-06 08:46:51,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.42,3,389725,,,,19.64,19.77,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730CU21Y82AT,2022-09-06 08:46:52,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.17,5,383193,,,,16.15,16.18,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D601Y82AS,2022-09-06 08:46:53,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.63,2,393827,,,,26.15,25.86,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730DGM1Y82A9,2022-09-06 08:46:54,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.19,2,393827,,,,18.62,19.18,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730D141Y82A3,2022-09-06 08:46:59,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.83,8,383193,,,,15.85,16.03,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730D7D1Y82AA,2022-09-06 08:47:02,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.99,3,389725,,,,16.03,15.90,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730CSS1Y82A9,2022-09-06 08:47:09,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.57,5,383193,,,,22.20,22.30,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D9G1Y82A1,2022-09-06 08:47:14,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.22,5,383193,,,,16.85,16.02,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730D7M1Y82A2,2022-09-06 08:47:17,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.65,3,389725,,,,16.89,16.80,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730D1E1Y82AT,2022-09-06 08:47:18,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.07,3,389725,,,,23.20,23.42,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730CZM1Y82AT,2022-09-06 08:47:20,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.84,8,383193,,,,21.04,20.99,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730D6E1Y82AC,2022-09-06 08:47:20,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.33,2,393827,,,,22.54,22.62,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730DDM1Y82AJ,2022-09-06 08:47:27,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.30,2,393827,,,,19.86,20.03,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730DA81Y82A6,2022-09-06 08:47:31,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.44,5,383193,,,,14.71,14.60,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730CTR1Y82A7,2022-09-06 08:47:33,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.20,5,383193,,,,16.13,16.18,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D5H1Y82AC,2022-09-06 08:47:34,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.66,2,393827,,,,26.01,25.73,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730DET1Y82A9,2022-09-06 08:47:45,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.26,2,393827,,,,18.57,19.15,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730D6F1Y82AB,2022-09-06 08:47:52,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.82,3,389725,,,,16.06,15.93,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730DA31Y82AB,2022-09-06 08:47:56,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.24,5,383193,,,,16.79,16.72,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730CRU1Y82AA,2022-09-06 08:48:03,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.70,8,383193,,,,15.81,15.98,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730CTU1Y82A4,2022-09-06 08:48:07,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.52,5,383193,,,,22.20,22.30,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730CZF1Y82AZ,2022-09-06 08:48:08,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.49,2,393827,,,,19.86,20.03,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730D5R1Y82A4,2022-09-06 08:48:08,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.30,2,393827,,,,22.60,22.67,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730DAX1Y82AH,2022-09-06 08:48:10,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.61,3,389725,,,,16.89,16.80,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730D9Q1Y82AT,2022-09-06 08:48:13,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.48,5,383193,,,,14.72,14.58,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730D1N1Y82AK,2022-09-06 08:48:16,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.64,3,389725,,,,19.90,20.04,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730CWH1Y82A6,2022-09-06 08:48:21,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.92,8,383193,,,,21.34,21.31,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730DMA1Y82A5,2022-09-06 08:48:25,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.63,2,393827,,,,26.18,25.88,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730D2Z1Y82A5,2022-09-06 08:48:26,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.41,2,393827,,,,18.53,19.11,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730CX41Y82AG,2022-09-06 08:48:26,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.19,5,383193,,,,16.26,16.32,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D5D1Y82AG,2022-09-06 08:48:33,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.98,3,389725,,,,16.02,15.89,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730D2C1Y82AS,2022-09-06 08:48:34,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.29,3,389725,,,,23.35,23.58,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730DAE1Y82A0,2022-09-06 08:48:39,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.24,5,383193,,,,16.72,16.66,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730D2J1Y82AL,2022-09-06 08:48:44,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.95,8,383193,,,,15.81,15.98,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730CWF1Y82A8,2022-09-06 08:48:47,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.67,5,383193,,,,22.13,22.23,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D2G1Y82AN,2022-09-06 08:48:49,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.41,2,393827,,,,19.73,19.91,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730D4S1Y82A6,2022-09-06 08:48:50,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.46,2,393827,,,,22.47,22.54,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730D511Y82AU,2022-09-06 08:48:51,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.73,3,389725,,,,16.87,16.79,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F237406ZG1Y82A3,2022-09-06 08:48:55,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.45,5,383193,,,,14.70,14.57,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730D011Y82A9,2022-09-06 08:48:58,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.46,3,389725,,,,19.72,19.85,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730D291Y82AV,2022-09-06 08:49:03,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.04,8,383193,,,,20.99,20.95,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730D671Y82AK,2022-09-06 08:49:06,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.80,2,393827,,,,25.94,25.69,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730CZ61Y82A8,2022-09-06 08:49:07,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.39,2,393827,,,,18.51,19.07,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730CU01Y82AV,2022-09-06 08:49:08,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.23,5,383193,,,,16.10,16.14,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D9D1Y82A4,2022-09-06 08:49:15,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.97,3,389725,,,,16.00,15.88,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730D161Y82A1,2022-09-06 08:49:17,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.10,3,389725,,,,23.19,23.42,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730D7B1Y82AC,2022-09-06 08:49:21,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.20,5,383193,,,,16.62,16.55,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730CTH1Y82AF,2022-09-06 08:49:26,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.90,8,383193,,,,15.54,15.71,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730CUU1Y82A1,2022-09-06 08:49:28,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.65,5,383193,,,,22.12,22.21,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730DGX1Y82AZ,2022-09-06 08:49:29,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.46,2,393827,,,,19.68,19.51,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730CX31Y82AH,2022-09-06 08:49:32,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.45,2,393827,,,,22.45,22.53,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730D561Y82AP,2022-09-06 08:49:32,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.72,3,389725,,,,16.84,16.76,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730D721Y82AM,2022-09-06 08:49:37,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.44,5,383193,,,,14.73,14.61,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730D231Y82A1,2022-09-06 08:49:40,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.47,3,389725,,,,19.55,19.69,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730CT01Y82AY,2022-09-06 08:49:44,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.85,8,383193,,,,20.99,20.95,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730D9J1Y82AZ,2022-09-06 08:49:47,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.71,2,393827,,,,25.83,25.57,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730D2H1Y82AM,2022-09-06 08:49:48,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.39,2,393827,,,,18.51,19.07,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F237400ZK1Y82A6,2022-09-06 08:49:49,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.23,5,383193,,,,16.05,16.08,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D5E1Y82AF,2022-09-06 08:49:56,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.94,3,389725,,,,15.91,15.80,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730D7Q1Y82AZ,2022-09-06 08:49:59,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.05,3,389725,,,,23.06,23.28,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730D9V1Y82AN,2022-09-06 08:50:03,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.20,5,383193,,,,16.57,16.51,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730CW51Y82AJ,2022-09-06 08:50:06,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.82,8,383193,,,,15.54,15.71,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730CTE1Y82AJ,2022-09-06 08:50:08,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.58,5,383193,,,,21.92,22.02,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730DD71Y82AY,2022-09-06 08:50:10,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.46,2,393827,,,,19.61,19.78,LFDG_MEG3_OQC1_01_EPOXY
extrusion_id,EWB23322Y5FAD1256,2022-09-06 08:50:13,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.37,2,393827,,,,22.32,22.41,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730D5K1Y82AA,2022-09-06 08:50:14,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.67,3,389725,,,,16.81,16.72,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730DBK1Y82AS,2022-09-06 08:50:20,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.42,5,383193,,,,14.72,14.60,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730D621Y82AQ,2022-09-06 08:50:22,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.43,3,389725,,,,19.43,19.57,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730D3V1Y82A6,2022-09-06 08:50:25,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.82,8,383193,,,,23.11,23.19,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730D9A1Y82A7,2022-09-06 08:50:28,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.69,2,393827,,,,25.72,25.46,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730D4D1Y82AK,2022-09-06 08:50:28,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.22,2,393827,,,,18.43,19.01,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730CSH1Y82AJ,2022-09-06 08:50:30,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.22,5,383193,,,,15.95,15.99,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D4R1Y82A7,2022-09-06 08:50:37,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.96,3,389725,,,,15.88,15.76,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730D881Y82AC,2022-09-06 08:50:41,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.08,3,389725,,,,22.94,23.16,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730DBP1Y82AN,2022-09-06 08:50:46,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.20,5,383193,,,,16.52,16.47,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730CYZ1Y82AJ,2022-09-06 08:50:47,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.85,8,383193,,,,15.42,15.60,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730CUL1Y82A9,2022-09-06 08:50:49,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.60,5,383193,,,,21.88,21.99,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D9C1Y82A5,2022-09-06 08:50:50,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.38,2,393827,,,,19.58,19.74,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730D9T1Y82AQ,2022-09-06 08:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.30,2,393827,,,,22.36,22.43,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730D5M1Y82A8,2022-09-06 08:50:55,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.66,3,389725,,,,16.81,16.73,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730DBT1Y82AJ,2022-09-06 08:51:02,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.42,5,383193,,,,14.70,14.58,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730D0Y1Y82AC,2022-09-06 08:51:03,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.49,3,389725,,,,19.44,19.59,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730CYK1Y82AY,2022-09-06 08:51:06,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.88,8,383193,,,,23.08,23.17,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730DL51Y82AD,2022-09-06 08:51:09,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.61,2,393827,,,,25.66,25.39,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730D9K1Y82AY,2022-09-06 08:51:09,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.27,2,393827,,,,18.43,19.01,LFDG_MEG3_OQC1_01_EPOXY
extrusion_id,EWB23334ZY8AB125U,2022-09-06 08:51:11,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.22,5,383193,,,,15.91,15.96,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730D5U1Y82A1,2022-09-06 08:51:19,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.96,3,389725,,,,15.87,15.76,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730D9S1Y82AR,2022-09-06 08:51:24,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.10,3,389725,,,,22.94,23.15,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730CU71Y82AN,2022-09-06 08:51:28,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.81,8,383193,,,,15.40,15.59,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730CTK1Y82AD,2022-09-06 08:51:30,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.57,5,383193,,,,21.83,21.94,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730DEF1Y82AM,2022-09-06 08:51:31,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.33,2,393827,,,,19.59,19.75,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730D611Y82AR,2022-09-06 08:51:36,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.61,3,389725,,,,16.71,16.64,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730DKW1Y82AR,2022-09-06 08:51:36,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.28,2,393827,,,,22.31,22.39,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730DBX1Y82AE,2022-09-06 08:51:40,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.14,5,383193,,,,16.64,16.60,LFDG_MEG3_OQC1_06_EPOXY
