root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.DOE,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,im.Pressure_025s,im.Pressure_08s,im.Pressure_18s,im.Temperature1_7s,im.Temperature2_7s,im.insight.test_attributes.test_result,im.insight.test_attributes.uut_start,im.insight.test_attributes.uut_stop,im.insight.test_station_attributes.fixture_id,im.insight.test_station_attributes.head_id,im.insight.test_station_attributes.line_id,im.insight.test_station_attributes.machine_id,im.insight.test_station_attributes.software_name,im.insight.test_station_attributes.software_version,im.insight.test_station_attributes.station_id,im.insight.uut_attributes.bin,im.insight.uut_attributes.cavity,im.insight.uut_attributes.resin_batch
wip_id,F9F23750B7Y1Y82AR,2022-09-06 18:24:23,passed,,Ramp,,Everwin,TI,N199,Baoti,1532.98,1185.21,915.16,177.63,189.48,pass,2022-09-06 18:23:44,2022-09-06 18:24:14,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F2375035H1Y82AL,2022-09-06 18:24:29,passed,,Ramp,,Everwin,TI,N199,Baoti,1388.73,1102.69,1039.6,180.85,175.79,pass,2022-09-06 18:19:14,2022-09-06 18:19:44,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237501C31Y82AF,2022-09-06 18:24:29,passed,,Ramp,,Everwin,TI,N199,Baoti,1496.11,1236.53,1147.31,187.79,173.0,pass,2022-09-06 18:19:14,2022-09-06 18:19:44,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F23750E891Y82A8,2022-09-06 18:24:31,passed,,Ramp,,Everwin,TI,N199,Baoti,1081.86,1002.9,1018.15,182.8,185.88,pass,2022-09-06 18:23:51,2022-09-06 18:24:21,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F237505LM1Y82A3,2022-09-06 18:24:31,passed,,Ramp,,Everwin,TI,N199,Baoti,1635.21,1415.26,1209.83,190.08,180.07,pass,2022-09-06 18:23:51,2022-09-06 18:24:21,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237603S51Y82A2,2022-09-06 18:24:47,passed,,Ramp,,Everwin,TI,N199,Baoti,1255.91,1199.07,1198.3,189.28,186.72,pass,2022-09-06 18:18:46,2022-09-06 18:19:16,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F2376041T1Y82AL,2022-09-06 18:24:47,passed,,Ramp,,Everwin,TI,N199,Baoti,1322.1,1120.84,1016.85,193.75,182.19,pass,2022-09-06 18:18:46,2022-09-06 18:19:16,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F2375040T1Y82AQ,2022-09-06 18:24:57,passed,,Ramp,,Everwin,TI,N199,Baoti,1250.18,1143.55,1131.89,192.73,189.79,pass,2022-09-06 18:24:18,2022-09-06 18:24:48,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237508D91Y82AZ,2022-09-06 18:24:57,passed,,Ramp,,Everwin,TI,N199,Baoti,1469.34,969.13,858.7,174.52,189.46,pass,2022-09-06 18:24:18,2022-09-06 18:24:48,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237504ZD1Y82A7,2022-09-06 18:25:04,passed,,Ramp,,Everwin,TI,N199,Baoti,1410.05,1223.84,1185.63,180.76,173.73,pass,2022-09-06 18:19:49,2022-09-06 18:20:19,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237500C31Y82AG,2022-09-06 18:25:04,passed,,Ramp,,Everwin,TI,N199,Baoti,1275.21,1111.78,1140.82,186.83,171.51,pass,2022-09-06 18:19:49,2022-09-06 18:20:19,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237600V81Y82AT,2022-09-06 18:25:06,passed,,Ramp,,Everwin,TI,N199,Baoti,1134.9,1093.19,1101.95,183.65,185.96,pass,2022-09-06 18:24:26,2022-09-06 18:24:56,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F237503TP1Y82AG,2022-09-06 18:25:06,passed,,Ramp,,Everwin,TI,N199,Baoti,1562.82,1305.58,1136.52,190.62,179.49,pass,2022-09-06 18:24:26,2022-09-06 18:24:56,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237600ZD1Y82AA,2022-09-06 18:25:21,passed,,Ramp,,Everwin,TI,N199,Baoti,1213.14,1121.73,1123.07,188.94,187.32,pass,2022-09-06 18:19:19,2022-09-06 18:19:49,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237603S91Y82AY,2022-09-06 18:25:21,passed,,Ramp,,Everwin,TI,N199,Baoti,1350.51,1152.62,1060.97,193.66,184.23,pass,2022-09-06 18:19:19,2022-09-06 18:19:49,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237503DW1Y82AH,2022-09-06 18:25:38,passed,,Ramp,,Everwin,TI,N199,Baoti,1431.07,1199.54,1179.84,180.87,174.84,pass,2022-09-06 18:20:23,2022-09-06 18:20:53,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237507CQ1Y82AN,2022-09-06 18:25:38,passed,,Ramp,,Everwin,TI,N199,Baoti,1310.78,1200.49,1212.64,186.55,171.06,pass,2022-09-06 18:20:23,2022-09-06 18:20:53,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237602KK1Y82AA,2022-09-06 18:25:41,passed,,Ramp,,Everwin,TI,N199,Baoti,1083.48,968.68,951.28,182.59,185.09,pass,2022-09-06 18:25:00,2022-09-06 18:25:30,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F2375044P1Y82AG,2022-09-06 18:25:41,passed,,Ramp,,Everwin,TI,N199,Baoti,1701.79,1329.76,1121.68,190.29,179.18,pass,2022-09-06 18:25:00,2022-09-06 18:25:30,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237603U11Y82A0,2022-09-06 18:25:55,passed,,Ramp,,Everwin,TI,N199,Baoti,1131.35,1011.65,1023.06,188.79,186.98,pass,2022-09-06 18:19:52,2022-09-06 18:20:22,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
extrusion_id,EWB23270Z0SAC125E,2022-09-06 18:25:55,passed,,Ramp,,Everwin,TI,N199,Baoti,1338.13,1054.15,992.88,193.89,182.31,pass,2022-09-06 18:19:52,2022-09-06 18:20:22,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237503571Y82AW,2022-09-06 18:26:08,passed,,Ramp,,Everwin,TI,N199,Baoti,1210.22,1096.3,1109.43,184.66,184.44,pass,2022-09-06 18:25:29,2022-09-06 18:25:59,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237508CX1Y82AE,2022-09-06 18:26:08,passed,,Ramp,,Everwin,TI,N199,Baoti,1435.36,1133.76,1085.69,166.46,182.9,pass,2022-09-06 18:25:29,2022-09-06 18:25:59,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237603HF1Y82AK,2022-09-06 18:26:13,passed,,Ramp,,Everwin,TI,N199,Baoti,1462.59,1259.87,1207.7,180.84,174.99,pass,2022-09-06 18:20:58,2022-09-06 18:21:28,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237603BT1Y82AR,2022-09-06 18:26:13,passed,,Ramp,,Everwin,TI,N199,Baoti,1310.76,1171.38,1142.36,186.63,169.61,pass,2022-09-06 18:20:58,2022-09-06 18:21:28,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237506EF1Y82AS,2022-09-06 18:26:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1029.58,815.8,753.59,182.52,187.64,pass,2022-09-06 18:25:35,2022-09-06 18:26:05,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F237506DR1Y82AK,2022-09-06 18:26:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1637.11,1368.87,1189.74,190.25,179.35,pass,2022-09-06 18:25:35,2022-09-06 18:26:05,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237603RW1Y82AE,2022-09-06 18:26:28,passed,,Ramp,,Everwin,TI,N199,Baoti,1207.23,1152.46,1164.11,189.05,187.62,pass,2022-09-06 18:20:26,2022-09-06 18:20:56,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F2376040V1Y82AM,2022-09-06 18:26:28,passed,,Ramp,,Everwin,TI,N199,Baoti,1365.46,1194.38,1095.38,193.8,183.76,pass,2022-09-06 18:20:26,2022-09-06 18:20:56,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237504GK1Y82AJ,2022-09-06 18:26:42,passed,,Ramp,,Everwin,TI,N199,Baoti,1287.09,1176.3,1129.4,192.07,187.06,pass,2022-09-06 18:26:04,2022-09-06 18:26:34,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F2375042R1Y82AL,2022-09-06 18:26:43,passed,,Ramp,,Everwin,TI,N199,Baoti,1509.85,1199.87,989.97,178.78,184.6,pass,2022-09-06 18:26:04,2022-09-06 18:26:34,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F2375036N1Y82AC,2022-09-06 18:26:47,passed,,Ramp,,Everwin,TI,N199,Baoti,1454.98,1133.41,1152.06,181.1,174.17,pass,2022-09-06 18:21:32,2022-09-06 18:22:02,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237505Y21Y82AL,2022-09-06 18:26:48,passed,,Ramp,,Everwin,TI,N199,Baoti,1237.06,1098.6,1118.3,186.6,170.24,pass,2022-09-06 18:21:32,2022-09-06 18:22:02,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237504691Y82AQ,2022-09-06 18:26:51,passed,,Ramp,,Everwin,TI,N199,Baoti,1096.36,1076.46,1110.25,182.97,186.74,pass,2022-09-06 18:26:11,2022-09-06 18:26:41,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F237504WG1Y82AD,2022-09-06 18:26:52,passed,,Ramp,,Everwin,TI,N199,Baoti,1681.96,1526.15,1352.8,190.35,180.33,pass,2022-09-06 18:26:11,2022-09-06 18:26:41,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237603VQ1Y82A8,2022-09-06 18:27:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1228.41,1026.08,1073.32,189.31,188.77,pass,2022-09-06 18:20:59,2022-09-06 18:21:29,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237603U21Y82AZ,2022-09-06 18:27:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1301.86,1022.34,959.63,193.94,182.82,pass,2022-09-06 18:20:59,2022-09-06 18:21:29,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237506H41Y82AU,2022-09-06 18:27:19,passed,,Ramp,,Everwin,TI,N199,Baoti,1272.6,1185.24,1147.16,197.75,188.53,pass,2022-09-06 18:26:40,2022-09-06 18:27:10,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F2375088N1Y82A1,2022-09-06 18:27:19,passed,,Ramp,,Everwin,TI,N199,Baoti,1500.52,1298.46,1090.16,178.25,188.87,pass,2022-09-06 18:26:40,2022-09-06 18:27:10,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F2375039W1Y82AV,2022-09-06 18:27:22,passed,,Ramp,,Everwin,TI,N199,Baoti,1472.02,1309.37,1252.54,180.61,174.57,pass,2022-09-06 18:22:07,2022-09-06 18:22:37,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237504JG1Y82AF,2022-09-06 18:27:22,passed,,Ramp,,Everwin,TI,N199,Baoti,1326.39,1197.51,1220.72,186.19,170.99,pass,2022-09-06 18:22:07,2022-09-06 18:22:37,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237602KL1Y82A9,2022-09-06 18:27:26,passed,,Ramp,,Everwin,TI,N199,Baoti,1179.52,1062.61,1038.64,182.89,188.25,pass,2022-09-06 18:26:46,2022-09-06 18:27:16,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F2375045X1Y82A5,2022-09-06 18:27:26,passed,,Ramp,,Everwin,TI,N199,Baoti,1680.3,1353.1,1203.32,190.58,179.75,pass,2022-09-06 18:26:46,2022-09-06 18:27:16,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237603VG1Y82AG,2022-09-06 18:27:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1216.96,1069.53,1080.12,189.62,186.39,pass,2022-09-06 18:21:33,2022-09-06 18:22:03,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237604181Y82A5,2022-09-06 18:27:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1273.21,914.37,842.91,193.62,182.57,pass,2022-09-06 18:21:33,2022-09-06 18:22:03,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237503MZ1Y82AQ,2022-09-06 18:27:53,passed,,Ramp,,Everwin,TI,N199,Baoti,1307.61,1209.16,1130.15,197.64,189.54,pass,2022-09-06 18:27:15,2022-09-06 18:27:45,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237506VW1Y82A0,2022-09-06 18:27:53,passed,,Ramp,,Everwin,TI,N199,Baoti,1487.48,1246.11,1047.29,175.73,189.58,pass,2022-09-06 18:27:15,2022-09-06 18:27:45,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237503E41Y82A6,2022-09-06 18:27:58,passed,,Ramp,,Everwin,TI,N199,Baoti,1503.88,1226.54,1205.39,180.57,174.73,pass,2022-09-06 18:22:43,2022-09-06 18:23:13,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237504UL1Y82AF,2022-09-06 18:27:58,passed,,Ramp,,Everwin,TI,N199,Baoti,1315.75,1204.57,1204.05,186.35,172.76,pass,2022-09-06 18:22:43,2022-09-06 18:23:13,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237600UC1Y82AS,2022-09-06 18:28:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1149.13,1017.9,991.62,183.02,186.53,pass,2022-09-06 18:27:20,2022-09-06 18:27:50,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F237508LF1Y82A6,2022-09-06 18:28:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1670.01,1316.42,1070.85,190.51,179.39,pass,2022-09-06 18:27:20,2022-09-06 18:27:50,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237603L91Y82AG,2022-09-06 18:28:09,passed,,Ramp,,Everwin,TI,N199,Baoti,1246.31,1156.61,1125.85,188.86,187.78,pass,2022-09-06 18:22:06,2022-09-06 18:22:36,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237603WK1Y82AA,2022-09-06 18:28:09,passed,,Ramp,,Everwin,TI,N199,Baoti,1381.4,1050.46,970.83,194.16,183.48,pass,2022-09-06 18:22:06,2022-09-06 18:22:36,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237508C81Y82A3,2022-09-06 18:28:28,passed,,Ramp,,Everwin,TI,N199,Baoti,1278.77,1207.4,1176.01,197.06,189.95,pass,2022-09-06 18:27:49,2022-09-06 18:28:19,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237509111Y82A8,2022-09-06 18:28:28,passed,,Ramp,,Everwin,TI,N199,Baoti,1531.04,1235.87,978.02,176.72,193.41,pass,2022-09-06 18:27:49,2022-09-06 18:28:19,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237505YG1Y82A6,2022-09-06 18:28:33,passed,,Ramp,,Everwin,TI,N199,Baoti,1357.22,1137.05,1067.91,181.07,175.22,pass,2022-09-06 18:23:18,2022-09-06 18:23:48,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F23750B3L1Y82AF,2022-09-06 18:28:33,passed,,Ramp,,Everwin,TI,N199,Baoti,1324.74,1231.9,1223.23,186.39,169.89,pass,2022-09-06 18:23:18,2022-09-06 18:23:48,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237503VA1Y82AP,2022-09-06 18:28:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1086.36,816.5,744.23,182.63,184.25,pass,2022-09-06 18:27:55,2022-09-06 18:28:25,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F2375046K1Y82AE,2022-09-06 18:28:36,passed,,Ramp,,Everwin,TI,N199,Baoti,1647.11,1369.9,1158.27,190.45,178.84,pass,2022-09-06 18:27:55,2022-09-06 18:28:25,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237603ZH1Y82A3,2022-09-06 18:28:42,passed,,Ramp,,Everwin,TI,N199,Baoti,1136.85,998.21,1026.49,188.58,185.88,pass,2022-09-06 18:22:40,2022-09-06 18:23:10,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237603TC1Y82AS,2022-09-06 18:28:42,passed,,Ramp,,Everwin,TI,N199,Baoti,1333.65,1102.35,1008.93,193.47,183.01,pass,2022-09-06 18:22:40,2022-09-06 18:23:10,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23334GMXAD125K,2022-09-06 18:29:02,passed,,Ramp,,Everwin,TI,N199,Baoti,1309.57,1200.49,1116.53,191.46,189.58,pass,2022-09-06 18:28:24,2022-09-06 18:28:54,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB233415D6AB125M,2022-09-06 18:29:02,passed,,Ramp,,Everwin,TI,N199,Baoti,1486.08,1218.25,1140.2,176.79,189.14,pass,2022-09-06 18:28:24,2022-09-06 18:28:54,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237502DF1Y82AZ,2022-09-06 18:29:07,passed,,Ramp,,Everwin,TI,N199,Baoti,1458.09,1106.25,1055.78,180.88,175.06,pass,2022-09-06 18:23:52,2022-09-06 18:24:22,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237500BA1Y82AC,2022-09-06 18:29:07,passed,,Ramp,,Everwin,TI,N199,Baoti,1278.15,1064.88,1061.86,186.35,170.32,pass,2022-09-06 18:23:52,2022-09-06 18:24:22,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237505S41Y82A2,2022-09-06 18:29:10,passed,,Ramp,,Everwin,TI,N199,Baoti,1615.46,1254.87,1026.82,190.68,179.66,pass,2022-09-06 18:28:30,2022-09-06 18:29:00,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237509YF1Y82A3,2022-09-06 18:29:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1154.39,1033.33,1031.8,189.16,187.18,pass,2022-09-06 18:23:13,2022-09-06 18:23:43,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
extrusion_id,EWB23325S2BAD125G,2022-09-06 18:29:16,passed,,Ramp,,Everwin,TI,N199,Baoti,1381.76,1112.79,925.39,193.9,184.42,pass,2022-09-06 18:23:13,2022-09-06 18:23:43,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23271GEXAB125G,2022-09-06 18:29:37,passed,,Ramp,,Everwin,TI,N199,Baoti,1209.96,1117.6,1133.05,184.29,188.33,pass,2022-09-06 18:28:58,2022-09-06 18:29:28,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB23271AUBAC125Z,2022-09-06 18:29:37,passed,,Ramp,,Everwin,TI,N199,Baoti,1383.27,1067.63,1035.37,168.73,187.5,pass,2022-09-06 18:28:58,2022-09-06 18:29:28,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237501UJ1Y82AL,2022-09-06 18:29:42,passed,,Ramp,,Everwin,TI,N199,Baoti,1441.45,1097.29,1057.19,180.5,172.75,pass,2022-09-06 18:24:27,2022-09-06 18:24:57,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237601QD1Y82A2,2022-09-06 18:29:42,passed,,Ramp,,Everwin,TI,N199,Baoti,1281.81,1140.53,1176.51,186.26,168.79,pass,2022-09-06 18:24:27,2022-09-06 18:24:57,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237503F11Y82A6,2022-09-06 18:29:45,passed,,Ramp,,Everwin,TI,N199,Baoti,1157.03,1066.19,1055.26,182.74,186.47,pass,2022-09-06 18:29:05,2022-09-06 18:29:35,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F237501X81Y82AM,2022-09-06 18:29:45,passed,,Ramp,,Everwin,TI,N199,Baoti,1674.1,1322.44,1073.95,190.33,179.9,pass,2022-09-06 18:29:05,2022-09-06 18:29:35,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
extrusion_id,EWB23334FCSAD125J,2022-09-06 18:29:49,passed,,Ramp,,Everwin,TI,N199,Baoti,1249.28,1093.08,1085.76,189.18,186.35,pass,2022-09-06 18:23:47,2022-09-06 18:24:17,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F2375096Z1Y82AV,2022-09-06 18:29:49,passed,,Ramp,,Everwin,TI,N199,Baoti,1308.32,933.63,828.69,193.75,183.35,pass,2022-09-06 18:23:47,2022-09-06 18:24:17,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23271EJSAB125B,2022-09-06 18:30:11,passed,,Ramp,,Everwin,TI,N199,Baoti,1270.96,1142.39,1125.09,193.57,188.6,pass,2022-09-06 18:29:33,2022-09-06 18:30:03,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB2323003YAA1254,2022-09-06 18:30:11,passed,,Ramp,,Everwin,TI,N199,Baoti,1491.12,1286.29,1135.27,171.87,187.91,pass,2022-09-06 18:29:33,2022-09-06 18:30:03,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237501W11Y82AX,2022-09-06 18:30:16,passed,,Ramp,,Everwin,TI,N199,Baoti,1445.43,1267.69,1198.09,180.72,175.4,pass,2022-09-06 18:25:01,2022-09-06 18:25:31,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F23750B6J1Y82A8,2022-09-06 18:30:17,passed,,Ramp,,Everwin,TI,N199,Baoti,1190.38,983.55,940.34,186.45,171.83,pass,2022-09-06 18:25:01,2022-09-06 18:25:31,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
extrusion_id,EWB23271ED9AC1258,2022-09-06 18:30:21,passed,,Ramp,,Everwin,TI,N199,Baoti,1091.06,999.94,984.2,182.83,186.8,pass,2022-09-06 18:29:40,2022-09-06 18:30:10,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F23750B8W1Y82AQ,2022-09-06 18:30:21,passed,,Ramp,,Everwin,TI,N199,Baoti,1682.53,1329.0,1253.94,189.1,179.54,pass,2022-09-06 18:29:40,2022-09-06 18:30:10,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
extrusion_id,EWB23334DP8AD1255,2022-09-06 18:30:22,passed,,Ramp,,Everwin,TI,N199,Baoti,1290.52,1175.98,1166.84,189.28,186.75,pass,2022-09-06 18:24:20,2022-09-06 18:24:50,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
extrusion_id,EWB233400SNAA1259,2022-09-06 18:30:22,passed,,Ramp,,Everwin,TI,N199,Baoti,1278.51,1003.82,950.24,193.63,182.09,pass,2022-09-06 18:24:20,2022-09-06 18:24:50,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB232719XJAC125J,2022-09-06 18:30:51,passed,,Ramp,,Everwin,TI,N199,Baoti,1497.43,1229.65,1171.93,180.79,173.54,pass,2022-09-06 18:25:36,2022-09-06 18:26:06,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
extrusion_id,EWB23271CXXAC1252,2022-09-06 18:30:51,passed,,Ramp,,Everwin,TI,N199,Baoti,1357.39,1229.0,1223.37,186.05,170.53,pass,2022-09-06 18:25:36,2022-09-06 18:26:06,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F2375065U1Y82A6,2022-09-06 18:30:55,passed,,Ramp,,Everwin,TI,N199,Baoti,1087.62,1017.89,1017.4,183.09,186.99,pass,2022-09-06 18:30:15,2022-09-06 18:30:45,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
extrusion_id,EWB23230FJHAB125S,2022-09-06 18:30:55,passed,,Ramp,,Everwin,TI,N199,Baoti,1685.42,1539.13,1334.26,190.36,181.39,pass,2022-09-06 18:30:15,2022-09-06 18:30:45,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
extrusion_id,EWB23326N6AAB1258,2022-09-06 18:30:56,passed,,Ramp,,Everwin,TI,N199,Baoti,1237.87,1049.83,1089.34,189.13,189.11,pass,2022-09-06 18:24:53,2022-09-06 18:25:23,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
extrusion_id,EWB2327139RAB125G,2022-09-06 18:30:56,passed,,Ramp,,Everwin,TI,N199,Baoti,1314.97,985.89,863.28,194.8,184.46,pass,2022-09-06 18:24:53,2022-09-06 18:25:23,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23323ZG4AB125G,2022-09-06 18:31:28,passed,,Ramp,,Everwin,TI,N199,Baoti,1260.36,1160.17,1124.4,198.86,185.5,pass,2022-09-06 18:30:49,2022-09-06 18:31:19,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
